id,organization,name,gender,speciality,address,city,state,zip,lat,lon,utilization
bfa7872d-cc06-32cc-b9d8-bb1583ff1652,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Brett333 Roob72,M,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
3ad86e19-76de-385e-8e92-713adc30dfee,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Penney623 Bergstrom287,F,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
1c44767e-d48e-3901-bb45-755494a10f00,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Travis723 Torp761,M,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
e27843fa-2023-3bf0-a914-12f6bbd746f1,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Stefan297 Keebler762,M,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
a126920d-c48b-37cd-b342-641f281cc2d9,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Cesar434 Franecki195,M,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
389043d0-444a-374d-9079-46f759260c14,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Joye57 Lynch190,F,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
b3dd5310-826d-356d-b86a-988836c9cad0,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Janeen273 Hirthe744,F,PHYSICAL THERAPY,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,0
46effd14-a538-3415-b661-c00734987814,3fb229e1-1a93-398f-be04-c2b2c3cdb1a6,Chantelle310 Wehner319,F,GENERAL PRACTICE,670 LINWOOD AVE,WHITINSVILLE,MA,01588-2068,42.119228,-71.67182199999999,29
12dfd20e-31ed-357d-b102-2d69f9dfb08d,a0e774d7-0569-3995-9245-5b99c3f73daf,Donette997 Fay398,F,GENERAL PRACTICE,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,5
265549ba-8b3b-3dc4-a06b-84054f36bab1,f7d09361-3f06-3381-881d-104239e98d7d,Debra128 Moore224,F,CHIROPRACTIC,363 GREAT RD,BEDFORD,MA,01730-2832,42.499295000000004,-71.281889,0
48d4d4df-57f9-3524-b5d1-9152d1917eb4,f7d09361-3f06-3381-881d-104239e98d7d,Cindi877 Keeling57,F,CHIROPRACTIC,363 GREAT RD,BEDFORD,MA,01730-2832,42.499295000000004,-71.281889,0
7f3d54cc-83c5-3933-8c51-9b26f1920627,f7d09361-3f06-3381-881d-104239e98d7d,Debra128 Moore224,F,GENERAL PRACTICE,363 GREAT RD,BEDFORD,MA,01730-2832,42.499295000000004,-71.281889,29
c0374c8c-cd0b-38b8-8e61-59122c9a326d,841c16ad-a4dd-3d41-8227-d8202c5699fa,Deandre599 Wisoky380,M,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
7e28440c-85ca-3202-8210-3e59ae743c95,841c16ad-a4dd-3d41-8227-d8202c5699fa,Jayson808 Schaden604,M,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
494e1505-5770-3c36-b525-4030d376d4de,841c16ad-a4dd-3d41-8227-d8202c5699fa,Alexis664 Brown30,F,CHIROPRACTIC,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,0
281e9cd5-aa4c-3ebe-bc33-f82c235d8f4f,841c16ad-a4dd-3d41-8227-d8202c5699fa,Deandre599 Wisoky380,M,GENERAL PRACTICE,637 STATE RD,WESTPORT,MA,02790-2819,41.579794,-71.081822,13
c74138ef-abdf-3151-9c7d-10ad4ae4141e,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Ashly243 Corwin846,F,NURSE PRACTITIONER,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
d1efa33d-7407-353d-b43e-31633fc763fc,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Alida395 Wisozk929,F,NURSE PRACTITIONER,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
f7715385-6ee4-3262-bfde-62106dc78671,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Cherryl901 Langworth352,F,NURSE PRACTITIONER,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
31d36dc3-f4a2-3272-b4b5-9f66f01b5a36,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Joel444 Harris789,M,NURSE PRACTITIONER,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
9e587acf-420a-38fc-a54a-26718449589d,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Ashly243 Corwin846,F,PHYSICIAN ASSISTANT,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
fad8a05e-2c7d-38dd-a82e-5dc8f81ca7f3,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Anderson154 Wisozk929,M,PHYSICIAN ASSISTANT,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
9f8eed98-dde5-34d9-bec0-27f30a608dd0,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Agustín529 Ocampo729,M,FAMILY PRACTICE,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
70cbc06d-284b-3925-8879-e4bb64bc485a,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Alida395 Wisozk929,F,FAMILY PRACTICE,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,0
bd6b7770-9f7e-335d-9091-5de86b4aefff,9473c85d-4979-35a3-bf0f-58a99b1f8d23,Randy380 Corwin846,M,GENERAL PRACTICE,23 WHITES PATH,SOUTH YARMOUTH,MA,02664-1238,41.667083,-70.200793,44
b335ebca-fef6-38c9-b57b-6f5bc480e8cc,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Audrea654 Gerhold939,F,NURSE PRACTITIONER,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
ce696b19-c263-32d1-9b89-4974f55bea7d,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Hank686 Blanda868,M,NURSE PRACTITIONER,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
27750a3e-6b2c-37fe-bb8c-4cb2e503ad2a,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Audrea654 Gerhold939,F,NEUROLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
729db808-6e1c-3cb1-af96-9a9fdc94cc2c,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Tasia358 Blanda868,F,NEUROLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
bef984e1-4d1a-338f-8198-ebbc9c5c87b1,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Audrea654 Gerhold939,F,OBSTETRICS/GYNECOLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
5bf334ec-62e0-3a2e-b491-9d6feb936b57,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Martín25 Angulo494,M,OBSTETRICS/GYNECOLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
c9fe5e31-a3ed-3f8d-a406-e99522d205b9,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Chiquita638 Mraz590,F,OBSTETRICS/GYNECOLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
1b54133c-0f07-34f0-9b53-917062ea4ccd,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Candace369 Kessler503,F,OBSTETRICS/GYNECOLOGY,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
f23ccdb5-938d-37b4-bb0a-48e4c3d1f83d,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Rebeca548 Baeza53,F,GENERAL PRACTICE,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,55
a2ab3d9b-8c71-383d-9733-8a12cb407504,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Steven797 Gerhold939,M,INTERNAL MEDICINE,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
aada9974-7219-3f88-8d94-57e57c665a83,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Tasia358 Blanda868,F,INTERNAL MEDICINE,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
a842ef4e-84ac-3c99-bd9b-f12ccd05ad7c,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Garfield38 Mraz590,M,INTERNAL MEDICINE,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
ced9d5c3-285e-35a5-8758-995511af3936,3318f35e-2b30-3a08-bc2e-94e948d8e6de,Candace369 Kessler503,F,INTERNAL MEDICINE,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,0
f457f2a9-ad20-359f-b360-f64e74f691cf,32dd69c8-377f-3760-b969-8742d583217e,José Luis472 Menéndez746,M,GENERAL PRACTICE,100 HIGHLAND ST,MILTON,MA,02186-3878,42.241557,-71.082432,26
799d0b0a-8ec3-35f2-a0bd-db349b7ea191,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,OPTOMETRY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
56607d86-b1ac-3070-a99f-a7369a4a982c,8ec3c125-a4ac-3872-9307-91817e2979e7,Alexander630 Stoltenberg489,F,OPTOMETRY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
341447af-dfd1-3956-8e7e-1cd7a5385bf0,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
33330aef-ad44-3132-9feb-d512132f9128,8ec3c125-a4ac-3872-9307-91817e2979e7,Tomas436 Stoltenberg489,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
4d34a76e-4c31-34b6-86aa-7e23507106ae,8ec3c125-a4ac-3872-9307-91817e2979e7,Solomon675 Dickens475,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d84cc335-db42-32b0-950e-15ff4c2efc52,8ec3c125-a4ac-3872-9307-91817e2979e7,Bruna504 Fahey393,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e6ae50d8-3af4-3932-bae6-5e0c352e4e45,8ec3c125-a4ac-3872-9307-91817e2979e7,Moises22 Leuschke194,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e39db347-97fe-34ec-b8d9-26c8ed328067,8ec3c125-a4ac-3872-9307-91817e2979e7,Darnell564 Hermann103,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
ff843ba7-6526-3055-82bc-9d7f1c7b707f,8ec3c125-a4ac-3872-9307-91817e2979e7,Waltraud488 Parisian75,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cee3fa5d-2a17-31eb-b43b-1dc3e864b8be,8ec3c125-a4ac-3872-9307-91817e2979e7,Tinisha932 Kuphal363,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
113ecda6-fa1a-34fa-b179-97a481ccda58,8ec3c125-a4ac-3872-9307-91817e2979e7,Gordon377 Hagenes547,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
b2aec549-7f38-371c-bb2f-f67731d5ae46,8ec3c125-a4ac-3872-9307-91817e2979e7,Madie300 Christiansen251,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
23989f27-cb43-3480-a372-811bb7dbbd06,8ec3c125-a4ac-3872-9307-91817e2979e7,Samuel331 Moore224,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
749f110f-d72d-30f7-bcd1-8f02766b9b2c,8ec3c125-a4ac-3872-9307-91817e2979e7,Troy560 Keeling57,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
7d86d0d0-741b-34a8-8659-e98203e4b7bc,8ec3c125-a4ac-3872-9307-91817e2979e7,Luanne915 Robel940,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c5b859ed-f057-370f-9ae2-aa35154ac431,8ec3c125-a4ac-3872-9307-91817e2979e7,Tracy345 Macejkovic424,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
161f05a5-c9a2-352e-89a8-bbef78a9a0d3,8ec3c125-a4ac-3872-9307-91817e2979e7,Mikki421 Breitenberg711,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e1dd176b-cb23-3ac1-9ff1-27077f485fad,8ec3c125-a4ac-3872-9307-91817e2979e7,Patricio639 Santana368,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
4669d8e1-2a3c-3f17-b6c6-42eb113790ed,8ec3c125-a4ac-3872-9307-91817e2979e7,Darcie474 Reynolds644,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3e2e5f13-2763-3568-b4f1-b5f852261d6f,8ec3c125-a4ac-3872-9307-91817e2979e7,Rubén780 Parra592,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
78c19309-b40c-31b6-bed8-29f331c48bed,8ec3c125-a4ac-3872-9307-91817e2979e7,Evelin941 Boyer713,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
10d988c8-6eee-3aef-a63f-168a258df63a,8ec3c125-a4ac-3872-9307-91817e2979e7,Concepción765 Vela532,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
f43614c4-627d-3336-ab57-68bd4b56f33f,8ec3c125-a4ac-3872-9307-91817e2979e7,Tasha327 Fadel536,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
b842f579-e968-37da-9c18-4f32a170f8e6,8ec3c125-a4ac-3872-9307-91817e2979e7,Bruno518 Baumbach677,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3f241d4e-da49-3057-9e78-2a8c92adc4c0,8ec3c125-a4ac-3872-9307-91817e2979e7,Fabian647 McGlynn426,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cd151e87-a648-3a47-a08a-109617e8040b,8ec3c125-a4ac-3872-9307-91817e2979e7,Valerie954 Jakubowski832,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
eb6a26e0-c52a-35c6-a5d3-2452f7598ad4,8ec3c125-a4ac-3872-9307-91817e2979e7,Lyla842 Rau926,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c9d64743-98bf-3299-9dd4-c27c85623f7b,8ec3c125-a4ac-3872-9307-91817e2979e7,Leonarda398 Lesch175,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
4e1752b3-97a7-3e26-ad21-f0d851c19941,8ec3c125-a4ac-3872-9307-91817e2979e7,Sadye922 Block661,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c6529efd-538c-30c6-929b-12a43758ea53,8ec3c125-a4ac-3872-9307-91817e2979e7,Rafaela464 Treutel973,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c71f8a0e-fbb4-3299-b230-914f4f1d2202,8ec3c125-a4ac-3872-9307-91817e2979e7,Jeanne553 Durgan499,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9ccb4905-eede-3d7a-83aa-0d0283f1339f,8ec3c125-a4ac-3872-9307-91817e2979e7,Ignacio928 Balistreri607,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
5e27fa28-6c89-333f-a768-d256629eba42,8ec3c125-a4ac-3872-9307-91817e2979e7,Kristin64 Herman763,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
e375d45a-9f54-3d06-906d-6f8282cf0f36,8ec3c125-a4ac-3872-9307-91817e2979e7,Jaime666 Soto31,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c2548d9f-6ef7-3195-8fb4-83c5d0c1e4bf,8ec3c125-a4ac-3872-9307-91817e2979e7,Lyndon118 Wyman904,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c442cdcb-5cb3-389f-9d42-cf7084b5f6db,8ec3c125-a4ac-3872-9307-91817e2979e7,Chas63 Schmidt332,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
2570a7d2-9f27-35eb-aade-4c3277d6e313,8ec3c125-a4ac-3872-9307-91817e2979e7,Jan231 Hegmann834,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9039f4af-ccad-3e45-b954-761fa2f11180,8ec3c125-a4ac-3872-9307-91817e2979e7,Hailey792 Cummerata161,F,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
7bba3eca-caed-3063-b716-323b203fa5fa,8ec3c125-a4ac-3872-9307-91817e2979e7,Trevor374 Krajcik437,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
37a42bf0-afe7-3ada-bda9-7dfda55b338e,8ec3c125-a4ac-3872-9307-91817e2979e7,Corey514 Greenholt190,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c1de84df-c3b4-38a3-ae1f-fb0b3597c4b8,8ec3c125-a4ac-3872-9307-91817e2979e7,Hai304 Smitham825,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3f9dbe44-1fa1-33ac-b7e7-de20587334be,8ec3c125-a4ac-3872-9307-91817e2979e7,Melvin857 O'Kon634,M,CERTIFIED REGISTERED NURSE ANESTHETIST,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
82f7a767-78fe-32ae-a084-3f95d0c34538,8ec3c125-a4ac-3872-9307-91817e2979e7,Mathew182 Bayer639,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9c7111c1-af12-3577-a874-cc4ee575d17a,8ec3c125-a4ac-3872-9307-91817e2979e7,Tomas436 Stoltenberg489,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d0ef6a76-49f5-3d84-8bc0-2e43fc2a802b,8ec3c125-a4ac-3872-9307-91817e2979e7,Solomon675 Dickens475,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9de084e3-9fc4-340f-91e5-b6c4b5088485,8ec3c125-a4ac-3872-9307-91817e2979e7,Bruna504 Fahey393,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
231f73cc-4ced-3841-ada3-fc8bac049f2a,8ec3c125-a4ac-3872-9307-91817e2979e7,Moises22 Leuschke194,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cbaa8a40-79ad-385d-88e7-2059a9b8770d,8ec3c125-a4ac-3872-9307-91817e2979e7,Mariano761 Ramón841,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
fe5f4dff-e2a3-3575-ab89-ccd16d6ead77,8ec3c125-a4ac-3872-9307-91817e2979e7,Waltraud488 Parisian75,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
d36b3cf4-13fd-39a7-9b14-1131cb3aea1f,8ec3c125-a4ac-3872-9307-91817e2979e7,Hong136 Kuphal363,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
79cec5e6-db62-37ae-948f-8809db1ad695,8ec3c125-a4ac-3872-9307-91817e2979e7,Gordon377 Hagenes547,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9f469edf-6c16-38aa-9253-b7cc5a37229d,8ec3c125-a4ac-3872-9307-91817e2979e7,Madie300 Christiansen251,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
edab167c-60b9-3b94-b919-2a990038df0f,8ec3c125-a4ac-3872-9307-91817e2979e7,Yoko498 Moore224,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
138543fa-1dd2-38eb-8206-115717a586b2,8ec3c125-a4ac-3872-9307-91817e2979e7,Bret7 Keeling57,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
1fb8133a-47a5-387d-8dde-ab8f9270a601,8ec3c125-a4ac-3872-9307-91817e2979e7,Luanne915 Robel940,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
c2bae8df-c76b-34c2-b0b7-633e79582291,8ec3c125-a4ac-3872-9307-91817e2979e7,Tracy345 Macejkovic424,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
f8b3a779-1f78-3e5d-ae03-3b47175a51e3,8ec3c125-a4ac-3872-9307-91817e2979e7,Chang901 Breitenberg711,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
cd81bc0d-9e29-3b91-8680-cf835ef94ff5,8ec3c125-a4ac-3872-9307-91817e2979e7,Patricio639 Santana368,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
35c4a6c8-5e91-3f2a-ae8e-9ea412cca957,8ec3c125-a4ac-3872-9307-91817e2979e7,Kerry175 Reynolds644,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
178b8bd9-c1f8-38fb-ba02-1fcd029de72f,8ec3c125-a4ac-3872-9307-91817e2979e7,Chin306 Runte676,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
dbb429c4-8e26-3ab5-af91-06fb5701654c,8ec3c125-a4ac-3872-9307-91817e2979e7,Evelin941 Boyer713,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3ce89154-30c3-32ce-88a3-ac07cb155694,8ec3c125-a4ac-3872-9307-91817e2979e7,Elisha578 Volkman526,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
05b582d7-b402-30d3-a4ad-8eb3efb17594,8ec3c125-a4ac-3872-9307-91817e2979e7,Scot349 Fadel536,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
54fd2f3c-e5a0-3695-813f-542ff3ad495c,8ec3c125-a4ac-3872-9307-91817e2979e7,Sherryl893 Baumbach677,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
3810a549-14c8-3194-b192-cd73f2812a24,8ec3c125-a4ac-3872-9307-91817e2979e7,Fabian647 McGlynn426,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
9b26c02d-e101-3f4c-b3dc-ac37f13f3d58,8ec3c125-a4ac-3872-9307-91817e2979e7,Valerie954 Jakubowski832,F,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
4fdff259-b657-39e2-aea7-6cffdb4b4e43,8ec3c125-a4ac-3872-9307-91817e2979e7,Chi716 Rau926,M,ANESTHESIOLOGY,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
de898872-281d-340f-9f42-a18b43f803f3,8ec3c125-a4ac-3872-9307-91817e2979e7,Arthur650 Bayer639,F,PHYSICIAN ASSISTANT,535 FAUNCE CORNER RD,DARTMOUTH,MA,02747-1242,41.56651,-70.958229,0
